timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650270716,0.0,0.003445294,0.0,0.0032187998294830322,0.0032173991203308105,792.0,393.0
1650270717,0.0,0.003445294,0.0,0.0032187998294830322,0.0032173991203308105,792.0,393.0
1650270718,0.0,0.000985455,0.0,0.0032187998294830322,0.0032173991203308105,0.0,39.0
1650270719,0.0,0.000985455,0.0,0.0032187998294830322,0.0032173991203308105,0.0,39.0
1650270720,0.0,0.000730943,0.0,0.0032187998294830322,0.0032173991203308105,54.0,1005.5
1650270721,0.0,0.000730943,0.0,0.0032187998294830322,0.0032173991203308105,54.0,1005.5
1650270722,0.0,0.001088873,0.0,0.0032187998294830322,0.0032173991203308105,66.0,35.5
1650270723,0.0,0.001625854,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270724,0.0,0.001625854,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270725,0.0,0.0007175445,0.0,0.0032187998294830322,0.0032173991203308105,33.0,33.0
1650270726,0.0,0.001071764,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270727,0.0,0.001001332,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270728,0.0,0.001001332,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270729,0.0,0.0010649575,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270730,0.0,0.0010649575,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270731,0.0,0.0007492685,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270732,0.0,0.0007492685,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270733,0.0,0.0007965855,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270734,0.0,0.001545192,0.0,0.0032187998294830322,0.0032173991203308105,385.0,124.0
1650270735,0.0,0.001545192,0.0,0.0032187998294830322,0.0032173991203308105,385.0,124.0
1650270736,0.005,0.000736416,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270737,0.005,0.000736416,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270738,0.0,0.000900911,0.005,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270739,0.0,0.000900911,0.005,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270740,0.0,0.0007326825,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270741,0.01,0.001351198,0.0,0.0032187998294830322,0.0032173991203308105,0.0,66.0
1650270742,0.0,0.000759878,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270743,0.0,0.000759878,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270744,0.0,0.000947703,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270745,0.0,0.000947703,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270746,0.0,0.0006697025,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270747,0.0,0.001317712,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270748,0.0,0.001317712,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270749,0.0,0.0007518015,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270750,0.0,0.0007518015,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270751,0.0,0.0007410765,0.0,0.0032187998294830322,0.0032173991203308105,192.5,62.0
1650270752,0.0,0.000800556,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270753,0.0,0.001837786,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270754,0.0,0.001837786,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270755,0.0,0.0006070065,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270756,0.0,0.001374366,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270757,0.0,0.001374366,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270758,0.0,0.000726639,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270759,0.0,0.001080765,0.0,0.0032187998294830322,0.0032173991203308105,0.0,66.0
1650270760,0.0,0.000902176,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270761,0.0,0.000902176,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270762,0.0,0.000645962,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270763,0.01,0.00130654,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270764,0.01,0.00130654,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270765,0.0,0.000765218,0.005,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270766,0.0,0.001231723,0.0,0.0032187998294830322,0.0032173991203308105,66.0,0.0
1650270767,0.0,0.001231723,0.0,0.0032187998294830322,0.0032173991203308105,66.0,0.0
1650270768,0.0,0.001035742,0.0,0.0032187998294830322,0.0032173991203308105,192.5,62.0
1650270769,0.0,0.001035742,0.0,0.0032187998294830322,0.0032173991203308105,192.5,62.0
1650270770,0.0,0.000768478,0.005,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270771,0.0,0.000768478,0.005,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270772,0.0,0.000792985,0.0,0.0032187998294830322,0.0032173991203308105,42.0,33.0
1650270773,0.0,0.001517033,0.0,0.0032187998294830322,0.0032173991203308105,42.0,66.0
1650270774,0.0,0.001517033,0.0,0.0032187998294830322,0.0032173991203308105,42.0,66.0
1650270775,0.0,0.000629976,0.0,0.0032187998294830322,0.0032173991203308105,21.0,42.0
1650270776,0.0,0.001050034,0.0,0.0032187998294830322,0.0032173991203308105,0.0,42.0
1650270777,0.0,0.001050034,0.0,0.0032187998294830322,0.0032173991203308105,0.0,42.0
1650270778,0.0,0.001067099,0.0,0.0032187998294830322,0.0032173991203308105,21.0,42.0
1650270779,0.0,0.001067099,0.0,0.0032187998294830322,0.0032173991203308105,21.0,42.0
1650270780,0.0,0.0008827625,0.0,0.0032187998294830322,0.0032173991203308105,21.0,21.0
1650270781,0.0,0.0008827625,0.0,0.0032187998294830322,0.0032173991203308105,21.0,21.0
1650270782,0.0,0.000869723,0.005,0.0032187998294830322,0.0032173991203308105,192.5,62.0
1650270783,0.0,0.001907786,0.0,0.0032187998294830322,0.0032173991203308105,148.0,0.0
1650270784,0.0,0.001152799,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270785,0.0,0.004427471,0.0,0.0032197237014770508,0.003218322992324829,977.0,74.0
1650270786,0.0,0.004427471,0.0,0.0032197237014770508,0.003218322992324829,977.0,74.0
1650270787,0.0,0.0009851585,0.0,0.0032197237014770508,0.003218322992324829,33.0,37.0
1650270788,0.0,0.0009851585,0.0,0.0032197237014770508,0.003218322992324829,33.0,37.0
1650270789,0.0,0.001165015,0.0,0.0032197237014770508,0.003218322992324829,70.0,103.0
1650270790,0.0,0.001526307,0.0,0.0032197237014770508,0.003218322992324829,140.0,74.0
1650270791,0.0,0.001245724,0.0,0.0032197237014770508,0.003218322992324829,911.0,66.0
1650270792,0.0,0.001245724,0.0,0.0032197237014770508,0.003218322992324829,911.0,66.0
1650270793,0.0,0.000912712,0.0,0.0032197237014770508,0.003218322992324829,0.0,66.0
1650270794,0.0,0.000912712,0.0,0.0032197237014770508,0.003218322992324829,0.0,66.0
1650270795,0.0,0.000650036,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270796,0.01,0.003502524,0.0,0.0032187998294830322,0.0032173991203308105,656.0,969.0
1650270797,0.01,0.003502524,0.0,0.0032187998294830322,0.0032173991203308105,656.0,969.0
1650270798,0.0,0.0008739635,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270799,0.0,0.0008739635,0.0,0.0032187998294830322,0.0032173991203308105,0.0,0.0
1650270800,0.0,0.0545379455,0.05,0.0032187998294830322,0.0032173991203308105,396.0,419.5
1650270801,0.0,0.004000555,0.01,0.0032187998294830322,0.0032173991203308105,407.0,335.0
1650270802,0.0,0.001027818,0.0,0.0032187998294830322,0.0032173991203308105,71.0,0.0
1650270803,0.01,0.001364047,0.0,0.0032187998294830322,0.0032173991203308105,0.0,132.0
1650270804,0.01,0.001364047,0.0,0.0032187998294830322,0.0032173991203308105,0.0,132.0
1650270805,0.0,0.0005181215,0.0,0.0032187998294830322,0.0032173991203308105,54.0,419.5
1650270806,0.0,0.0005181215,0.0,0.0032187998294830322,0.0032173991203308105,54.0,419.5
1650270807,0.0,0.000787374,0.0,0.0032187998294830322,0.0032173991203308105,224.5,21.0
1650270808,0.0,0.002348772,0.0,0.0032187998294830322,0.0032173991203308105,132.0,71.0
1650270809,0.0,0.001385685,0.0,0.0032186806201934814,0.0032172799110412598,42.0,1226.0
1650270810,0.0,0.001385685,0.0,0.0032186806201934814,0.0032172799110412598,42.0,1226.0
1650270811,0.0,0.000580864,0.0,0.0032186806201934814,0.0032172799110412598,33.0,33.0
1650270812,0.0,0.001252594,0.0,0.0032186806201934814,0.0032172799110412598,385.0,124.0
1650270813,0.0,0.001252594,0.0,0.0032186806201934814,0.0032172799110412598,385.0,124.0
1650270814,0.0,0.000967464,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270815,0.01,0.00076707,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270816,0.01,0.00076707,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270817,0.0,0.0005671125,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270818,0.0,0.001245642,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270819,0.0,0.000912493,0.0,0.0032186806201934814,0.0032172799110412598,0.0,66.0
1650270820,0.0,0.000975343,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270821,0.0,0.000975343,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270822,0.0,0.0007245045,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270823,0.0,0.001313118,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270824,0.0,0.001313118,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270825,0.0,0.0007968955,0.0,0.0032186806201934814,0.0032172799110412598,192.5,62.0
1650270826,0.0,0.00112834,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270827,0.0,0.00112834,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270828,0.0,0.0008986525,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270829,0.01,0.00114541,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270830,0.01,0.00114541,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270831,0.0,0.000390092,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270832,0.0,0.000804679,0.0,0.0032186806201934814,0.0032172799110412598,0.0,66.0
1650270833,0.0,0.001233452,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270834,0.0,0.001233452,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270835,0.0,0.000714292,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270836,0.0,0.000749659,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270837,0.0,0.001204847,0.0,0.0032186806201934814,0.0032172799110412598,385.0,124.0
1650270838,0.0,0.001204847,0.0,0.0032186806201934814,0.0032172799110412598,385.0,124.0
1650270839,0.0,0.0008658395,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270840,0.0,0.0008658395,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270841,0.0,0.000889458,0.0,0.0032186806201934814,0.0032172799110412598,0.0,33.0
1650270842,0.0,0.001020684,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270843,0.01,0.001424564,0.01,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270844,0.01,0.001424564,0.01,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270845,0.0,0.000723091,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270846,0.0,0.001561515,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270847,0.0,0.000897043,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270848,0.0,0.000897043,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270849,0.0,0.0006479625,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270850,0.0,0.001355727,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270851,0.0,0.001664174,0.0,0.0032186806201934814,0.0032172799110412598,385.0,124.0
1650270852,0.0,0.001664174,0.0,0.0032186806201934814,0.0032172799110412598,385.0,124.0
1650270853,0.005,0.00058811,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270854,0.0,0.001135498,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270855,0.0,0.000954881,0.0,0.0032186806201934814,0.0032172799110412598,66.0,0.0
1650270856,0.0,0.000954881,0.0,0.0032186806201934814,0.0032172799110412598,66.0,0.0
1650270857,0.0,0.0007291195,0.005,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270858,0.0,0.0007291195,0.005,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270859,0.0,0.0009000355,0.0,0.0032186806201934814,0.0032172799110412598,0.0,33.0
1650270860,0.01,0.00098068,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270861,0.01,0.00098068,0.0,0.0032186806201934814,0.0032172799110412598,0.0,0.0
1650270862,0.0,0.0007746305,0.0,0.0032186806201934814,0.0032172799110412598,42.0,0.0
1650270863,0.0,0.001455573,0.0,0.0032186806201934814,0.0032172799110412598,427.0,190.0
1650270864,0.0,0.001455573,0.0,0.0032186806201934814,0.0032172799110412598,427.0,190.0
1650270865,0.0,0.00067366,0.0,0.0032186806201934814,0.0032172799110412598,21.0,63.0
1650270866,0.0,0.00067366,0.0,0.0032186806201934814,0.0032172799110412598,21.0,63.0
1650270867,0.0,0.0008215655,0.0,0.0032186806201934814,0.0032172799110412598,21.0,21.0
1650270868,0.0,0.001924736,0.0,0.0032186806201934814,0.0032172799110412598,74.0,0.0
1650270869,0.0,0.000930059,0.0,0.0032186806201934814,0.0032172799110412598,116.0,42.0
1650270870,0.0,0.000930059,0.0,0.0032186806201934814,0.0032172799110412598,116.0,42.0
1650270871,0.0,0.0004754185,0.0,0.0032186806201934814,0.0032172799110412598,37.0,54.0
1650270872,0.0,0.005127676,0.0,0.0032215118408203125,0.003220111131668091,1043.0,148.0
1650270873,0.0,0.005127676,0.0,0.0032215118408203125,0.003220111131668091,1043.0,148.0
1650270874,0.0,0.0011471225,0.0,0.003220587968826294,0.0032191872596740723,0.0,0.0
1650270875,0.0,0.001565458,0.01,0.003220587968826294,0.0032191872596740723,218.0,280.0
1650270876,0.0,0.001565458,0.01,0.003220587968826294,0.0032191872596740723,218.0,280.0
1650270877,0.0,0.000646388,0.0,0.003220587968826294,0.0032191872596740723,229.5,62.0
1650270878,0.0,0.001334652,0.0,0.003220587968826294,0.0032191872596740723,78.0,214.0
1650270879,0.0,0.001334652,0.0,0.003220587968826294,0.0032191872596740723,78.0,214.0
1650270880,0.0,0.0007313095,0.0,0.0032203495502471924,0.0032189488410949707,0.0,66.0
1650270881,0.0,0.0007313095,0.0,0.0032203495502471924,0.0032189488410949707,0.0,66.0
1650270882,0.0,0.0016072905,0.0,0.0032203495502471924,0.0032189488410949707,328.0,485.0
1650270883,0.0,0.00182058,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270884,0.0,0.00182058,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270885,0.0,0.051746107,0.05,0.0032203495502471924,0.0032189488410949707,203.5,134.5
1650270886,0.0,0.001119453,0.0,0.0032203495502471924,0.0032189488410949707,0.0,435.0
1650270887,0.0,0.001119453,0.0,0.0032203495502471924,0.0032189488410949707,0.0,435.0
1650270888,0.005,0.000768389,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270889,0.0,0.0008034,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270890,0.0,0.001035904,0.0,0.0032203495502471924,0.0032189488410949707,407.0,66.0
1650270891,0.0,0.001035904,0.0,0.0032203495502471924,0.0032189488410949707,407.0,66.0
1650270892,0.0,0.000748789,0.0,0.0032203495502471924,0.0032189488410949707,21.0,21.0
1650270893,0.0,0.003843456,0.0,0.0032203495502471924,0.0032189488410949707,449.0,389.0
1650270894,0.0,0.00115539,0.0,0.0032203495502471924,0.0032189488410949707,385.0,124.0
1650270895,0.0,0.00115539,0.0,0.0032203495502471924,0.0032189488410949707,385.0,124.0
1650270896,0.0,0.00040645,0.0,0.0032203495502471924,0.0032189488410949707,54.0,933.5
1650270897,0.0,0.00040645,0.0,0.0032203495502471924,0.0032189488410949707,54.0,933.5
1650270898,0.005,0.0010106935,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270899,0.0,0.000908397,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270900,0.0,0.001323079,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270901,0.0,0.000825956,0.0,0.0032203495502471924,0.0032189488410949707,0.0,66.0
1650270902,0.0,0.000825956,0.0,0.0032203495502471924,0.0032189488410949707,0.0,66.0
1650270903,0.0,0.001431357,0.0,0.0032203495502471924,0.0032189488410949707,66.0,35.5
1650270904,0.0,0.00122039,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270905,0.0,0.00122039,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270906,0.0,0.0006198575,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270907,0.0,0.000926992,0.0,0.0032203495502471924,0.0032189488410949707,385.0,124.0
1650270908,0.0,0.000926992,0.0,0.0032203495502471924,0.0032189488410949707,385.0,124.0
1650270909,0.0,0.0008540125,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270910,0.0,0.001791015,0.0,0.0032203495502471924,0.0032189488410949707,66.0,66.0
1650270911,0.0,0.001791015,0.0,0.0032203495502471924,0.0032189488410949707,66.0,66.0
1650270912,0.0,0.000566821,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270913,0.0,0.001483934,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270914,0.0,0.001170631,0.0,0.0032203495502471924,0.0032189488410949707,0.0,66.0
1650270915,0.0,0.001170631,0.0,0.0032203495502471924,0.0032189488410949707,0.0,66.0
1650270916,0.0,0.0006088945,0.0,0.0032203495502471924,0.0032189488410949707,42.0,0.0
1650270917,0.0,0.001778607,0.0,0.0032203495502471924,0.0032189488410949707,42.0,0.0
1650270918,0.0,0.001778607,0.0,0.0032203495502471924,0.0032189488410949707,42.0,0.0
1650270919,0.0,0.00057116,0.0,0.0032203495502471924,0.0032189488410949707,0.0,21.0
1650270920,0.0,0.00057116,0.0,0.0032203495502471924,0.0032189488410949707,0.0,21.0
1650270921,0.005,0.000802223,0.0,0.0032203495502471924,0.0032189488410949707,192.5,83.0
1650270922,0.0,0.0009625,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270923,0.0,0.0009625,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270924,0.0,0.000809388,0.0,0.0032203495502471924,0.0032189488410949707,0.0,54.0
1650270925,0.0,0.000919793,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270926,0.0,0.000919793,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270927,0.0,0.000605494,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270928,0.01,0.001688774,0.01,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270929,0.01,0.001688774,0.01,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270930,0.0,0.0007245045,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270931,0.0,0.0007245045,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270932,0.0,0.0006594145,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270933,0.0,0.0006594145,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270934,0.0,0.001065843,0.0,0.0032203495502471924,0.0032189488410949707,192.5,62.0
1650270935,0.0,0.001311188,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270936,0.0,0.001311188,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270937,0.0,0.000582341,0.0,0.0032203495502471924,0.0032189488410949707,0.0,33.0
1650270938,0.0,0.000582341,0.0,0.0032203495502471924,0.0032189488410949707,0.0,33.0
1650270939,0.005,0.000960172,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270940,0.0,0.001037899,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270941,0.0,0.001037899,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270942,0.0,0.00060779,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270943,0.0,0.00156987,0.0,0.0032203495502471924,0.0032189488410949707,66.0,0.0
1650270944,0.0,0.00082698,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270945,0.0,0.00082698,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270946,0.0,0.0006526125,0.0,0.0032203495502471924,0.0032189488410949707,192.5,62.0
1650270947,0.0,0.000816534,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270948,0.0,0.001268646,0.0,0.0032203495502471924,0.0032189488410949707,42.0,0.0
1650270949,0.0,0.000901981,0.0,0.0032203495502471924,0.0032189488410949707,108.0,0.0
1650270950,0.0,0.000901981,0.0,0.0032203495502471924,0.0032189488410949707,108.0,0.0
1650270951,0.005,0.0007491045,0.0,0.0032203495502471924,0.0032189488410949707,21.0,33.0
1650270952,0.005,0.0007491045,0.0,0.0032203495502471924,0.0032189488410949707,21.0,33.0
1650270953,0.0,0.001007881,0.0,0.0032203495502471924,0.0032189488410949707,21.0,75.0
1650270954,0.0,0.001007881,0.0,0.0032203495502471924,0.0032189488410949707,21.0,75.0
1650270955,0.0,0.0007378775,0.0,0.0032203495502471924,0.0032189488410949707,21.0,42.0
1650270956,0.0,0.000915587,0.0,0.0032203495502471924,0.0032189488410949707,0.0,120.0
1650270957,0.0,0.001127969,0.0,0.0032203495502471924,0.0032189488410949707,42.0,42.0
1650270958,0.0,0.00144499,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270959,0.0,0.00144499,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270960,0.0,0.000626063,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270961,0.0,0.000938836,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270962,0.0,0.000952339,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270963,0.0,0.000952339,0.0,0.0032203495502471924,0.0032189488410949707,0.0,0.0
1650270964,0.0,0.0011037805,0.0,0.0032203495502471924,0.0032189488410949707,266.5,62.0
1650270965,0.0,0.0011037805,0.0,0.0032203495502471924,0.0032189488410949707,266.5,62.0
1650270966,0.0,0.002306474,0.005,0.003221273422241211,0.0032198727130889893,488.5,70.0
1650270967,0.0,0.000901543,0.0,0.003221273422241211,0.0032198727130889893,66.0,74.0
1650270968,0.0,0.000901543,0.0,0.003221273422241211,0.0032198727130889893,66.0,74.0
1650270969,0.0,0.001110665,0.0,0.0032203495502471924,0.0032189488410949707,112.0,103.0
1650270970,0.0,0.001110665,0.0,0.0032203495502471924,0.0032189488410949707,112.0,103.0
1650270971,0.0,0.000610619,0.0,0.0032203495502471924,0.0032189488410949707,58.0,0.0
1650270972,0.0,0.000610619,0.0,0.0032203495502471924,0.0032189488410949707,58.0,0.0
1650270973,0.0,0.0020723905,0.0,0.0032203495502471924,0.0032189488410949707,367.0,543.0
1650270974,0.0,0.00124802,0.0,0.0032203495502471924,0.0032189488410949707,0.0,66.0
1650270975,0.0,0.001054251,0.0,0.0032203495502471924,0.0032189488410949707,42.0,150.0
1650270976,0.0,0.000922846,0.0,0.0032203495502471924,0.0032189488410949707,150.0,583.0
1650270977,0.0,0.000922846,0.0,0.0032203495502471924,0.0032189488410949707,150.0,583.0
1650270978,0.0,0.000956243,0.0,0.0032203495502471924,0.0032189488410949707,21.0,42.0
1650270979,0.0,0.001059617,0.0,0.0032203495502471924,0.0032189488410949707,42.0,108.0
1650270980,0.0,0.001059617,0.0,0.0032203495502471924,0.0032189488410949707,42.0,108.0
1650270981,0.0,0.0005701885,0.0,0.0032203495502471924,0.0032189488410949707,21.0,21.0
1650270982,0.0,0.000944034,0.0,0.0032203495502471924,0.0032189488410949707,42.0,42.0
1650270983,0.0,0.000944034,0.0,0.0032203495502471924,0.0032189488410949707,42.0,42.0
1650270984,0.0,0.0008537855,0.0,0.0032203495502471924,0.0032189488410949707,21.0,21.0
1650270985,0.0,0.001361702,0.0,0.0032202303409576416,0.00321882963180542,385.0,124.0
1650270986,0.0,0.001361702,0.0,0.0032202303409576416,0.00321882963180542,385.0,124.0
1650270987,0.0,0.0550546785,0.055,0.0032202303409576416,0.00321882963180542,224.5,122.5
1650270988,0.0,0.001506981,0.0,0.0032202303409576416,0.00321882963180542,0.0,66.0
1650270989,0.0,0.00107792,0.0,0.0032202303409576416,0.00321882963180542,0.0,66.0
1650270990,0.0,0.00107792,0.0,0.0032202303409576416,0.00321882963180542,0.0,66.0
1650270991,0.0,0.000691654,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650270992,0.0,0.000691654,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650270993,0.0,0.002115699,0.005,0.0032202303409576416,0.00321882963180542,203.5,101.5
1650270994,0.0,0.002115699,0.005,0.0032202303409576416,0.00321882963180542,203.5,101.5
1650270995,0.0,0.0007029625,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650270996,0.0,0.000956141,0.0,0.0032202303409576416,0.00321882963180542,66.0,797.0
1650270997,0.0,0.000956141,0.0,0.0032202303409576416,0.00321882963180542,66.0,797.0
1650270998,0.0,0.0007658345,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650270999,0.0,0.001942555,0.0,0.0032202303409576416,0.00321882963180542,924.0,195.0
1650271000,0.0,0.001942555,0.0,0.0032202303409576416,0.00321882963180542,924.0,195.0
1650271001,0.0,0.0006648655,0.0,0.0032202303409576416,0.00321882963180542,0.0,513.0
1650271002,0.0,0.0006648655,0.0,0.0032202303409576416,0.00321882963180542,0.0,513.0
1650271003,0.0,0.0008619715,0.0,0.0032202303409576416,0.00321882963180542,0.0,39.0
1650271004,0.0,0.0008619715,0.0,0.0032202303409576416,0.00321882963180542,0.0,39.0
1650271005,0.0,0.000758753,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650271006,0.0,0.000786091,0.0,0.0032202303409576416,0.00321882963180542,66.0,66.0
1650271007,0.0,0.000752702,0.0,0.0032202303409576416,0.00321882963180542,66.0,66.0
1650271008,0.0,0.001627916,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650271009,0.0,0.001627916,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650271010,0.0,0.000690525,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
1650271011,0.0,0.000690525,0.0,0.0032202303409576416,0.00321882963180542,0.0,0.0
